BIOGUIDE_ID,OFFICE,QUARTER,PROGRAM,CATEGORY,DATE,TRANSCODE,RECORDID,PAYEE,START DATE,END DATE,PURPOSE,AMOUNT,YEAR,RECIP (orig.)
T000468,HON. DINA TITUS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/17/2017,AP,E0479505,GERTSEMA JAY,12/13/2016,12/14/2016,FOOD & BEVERAGE,165.37,2016,GERTSEMA JAY
T000475,HON. DAVID A. TROTT,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/9/2017,AP,E0483738,HON DAVID A TROTT,1/10/2017,1/11/2017,FOOD & BEVERAGE,140.69,2017,HON DAVID A TROTT
T000475,HON. DAVID A. TROTT,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/16/2017,AP,E0484606,ZRINYI KRISTINE A.,6/17/2016,6/29/2016,FOOD & BEVERAGE,247.38,2016,ZRINYI KRISTINE A.
T000475,HON. DAVID A. TROTT,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/16/2017,AP,E0484606,ZRINYI KRISTINE A.,6/23/2016,6/23/2016,FOOD & BEVERAGE,154.33,2016,ZRINYI KRISTINE A.
T000475,HON. DAVID A. TROTT,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/2/2017,AP,E0487818,TIETZ DOUGLAS D.,9/30/2016,10/11/2016,FOOD & BEVERAGE,210,2016,TIETZ DOUGLAS D.
T000475,HON. DAVID A. TROTT,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/2/2017,AP,E0487818,TIETZ DOUGLAS D.,10/8/2016,10/8/2016,FOOD & BEVERAGE,104.88,2016,TIETZ DOUGLAS D.
T000475,HON. DAVID A. TROTT,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/3/2017,AP,E0487789,SUBURBAN COLLECTION SHOWPLACE,8/31/2016,8/31/2016,FOOD & BEVERAGE,749.7,2016,SUBURBAN COLLECTION SHOWPLACE
T000475,HON. DAVID A. TROTT,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/15/2017,AP,E0494362,ZRINYI KRISTINE A.,11/4/2016,11/29/2016,FOOD & BEVERAGE,184.34,2016,ZRINYI KRISTINE A.
T000463,HON. MICHAEL R. TURNER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/28/2017,AP,912383,BOISE CASCADE COMPANY,2/28/2017,2/28/2017,FOOD & BEVERAGE,238.05,2017,BOISE CASCADE COMPANY
T000463,HON. MICHAEL R. TURNER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/31/2017,AP,912379,BOISE CASCADE COMPANY,2/27/2017,2/27/2017,FOOD & BEVERAGE,184.56,2017,BOISE CASCADE COMPANY
V000129,HON. DAVID G. VALADAO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/27/2017,AP,906777,BOISE CASCADE COMPANY,2/2/2017,2/2/2017,FOOD & BEVERAGE,108.37,2017,BOISE CASCADE COMPANY
V000129,HON. DAVID G. VALADAO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/31/2017,AP,E0503007,JOVEN ARIANA M.,3/18/2017,3/18/2017,FOOD & BEVERAGE,103.85,2017,JOVEN ARIANA M.
V000131,HON. MARC A. VEASEY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-POTBELLY,1/29/2017,2/28/2017,FOOD & BEVERAGE,256.69,2017,CITI PCARD-POTBELLY
V000132,HON. FILEMON VELA,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-YUMMIES BISTRO,1/29/2017,2/28/2017,FOOD & BEVERAGE,120.03,2017,CITI PCARD-YUMMIES BISTRO
V000132,HON. FILEMON VELA,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/24/2017,AP,E0481504,CITIBANK GOV CARD SERVICE,12/20/2016,12/20/2016,FOOD & BEVERAGE,120.4,2016,CITIBANK GOV CARD SERVICE
V000108,HON. PETER J. VISCLOSKY,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/23/2017,AP,E0495859,THE LUTHERAN UNIVERSITY ASSOCIATION INC,2/22/2017,2/22/2017,FOOD & BEVERAGE,206.41,2017,THE LUTHERAN UNIVERSITY ASSOCIATION INC
W000812,HON. ANN WAGNER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/8/2017,AP,E0484093,MORGAN CHRISTIAN G.,1/23/2017,1/23/2017,FOOD & BEVERAGE,244.37,2017,MORGAN CHRISTIAN G.
W000812,HON. ANN WAGNER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/4/2017,AP,E0472161,MORGAN CHRISTIAN G.,12/7/2016,12/7/2016,FOOD & BEVERAGE,444.84,2016,MORGAN CHRISTIAN G.
W000812,HON. ANN WAGNER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/8/2017,AP,E0473674,MORGAN CHRISTIAN G.,12/21/2016,12/21/2016,FOOD & BEVERAGE,227.65,2016,MORGAN CHRISTIAN G.
W000798,HON. TIM WALBERG,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/15/2017,AP,E0476080,LAYTON ELISE,12/13/2016,12/15/2016,FOOD & BEVERAGE,175.98,2016,LAYTON ELISE
W000791,HON. GREG WALDEN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/15/2017,AP,E0484194,SUNRISE CAFE & CATERING MEDFORD LLC,1/14/2017,1/14/2017,FOOD & BEVERAGE,456,2017,SUNRISE CAFE & CATERING MEDFORD LLC
W000791,HON. GREG WALDEN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/4/2017,AP,E0470409,BUSHUE RILEY J.,10/18/2016,10/18/2016,FOOD & BEVERAGE,440.21,2016,BUSHUE RILEY J.
W000791,HON. GREG WALDEN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/5/2017,AP,E0471631,FERGUSON TROY L.,11/29/2016,12/1/2016,FOOD & BEVERAGE,222.92,2016,FERGUSON TROY L.
W000819,HON. MARK WALKER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-S & T SODA SHOPPE,1/3/2017,1/28/2017,FOOD & BEVERAGE,114.01,2017,CITI PCARD-S & T SODA SHOPPE
W000819,HON. MARK WALKER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-WM SUPERCENTER,1/29/2017,2/28/2017,FOOD & BEVERAGE,170.5,2017,CITI PCARD-WM SUPERCENTER
W000819,HON. MARK WALKER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-CHICK-FIL-A,11/29/2016,12/28/2016,FOOD & BEVERAGE,110.43,2016,CITI PCARD-CHICK-FIL-A
W000819,HON. MARK WALKER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-THE VILLAGE GRILL,11/29/2016,12/28/2016,FOOD & BEVERAGE,288.23,2016,CITI PCARD-THE VILLAGE GRILL
W000813,HON. JACKIE WALORSKI,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/4/2017,AP,E0470889,LEE CHRISTOPHER M.,10/31/2016,11/14/2016,FOOD & BEVERAGE,110,2016,LEE CHRISTOPHER M.
W000813,HON. JACKIE WALORSKI,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/18/2017,AP,E0477395,SPAULDING BRIAN P.,12/9/2016,12/20/2016,FOOD & BEVERAGE,152.28,2016,SPAULDING BRIAN P.
W000799,HON. TIMOTHY J. WALZ,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-SUBWAY,1/29/2017,2/28/2017,FOOD & BEVERAGE,115.8,2017,CITI PCARD-SUBWAY
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-CAPRICCIO,1/29/2017,2/28/2017,FOOD & BEVERAGE,907.2,2017,CITI PCARD-CAPRICCIO
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-MAYORS CAFE,1/29/2017,2/28/2017,FOOD & BEVERAGE,410.5,2017,CITI PCARD-MAYORS CAFE
W000797,HON. DEBBIE WASSERMAN-SCHULTZ,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-OFFERDAHLS CAFE GRILL,1/29/2017,2/28/2017,FOOD & BEVERAGE,264.35,2017,CITI PCARD-OFFERDAHLS CAFE GRILL
W000187,HON. MAXINE WATERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/18/2017,AP,E0479170,CAPITOL  HOST,1/10/2017,1/10/2017,FOOD & BEVERAGE,692.2,2017,CAPITOL  HOST
W000187,HON. MAXINE WATERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/18/2017,AP,E0479176,HON MAXINE WATERS,1/10/2017,1/10/2017,FOOD & BEVERAGE,152.55,2017,HON MAXINE WATERS
W000187,HON. MAXINE WATERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,E0489272,CITIBANK GOV CARD SERVICE,12/29/2016,1/28/2017,FOOD & BEVERAGE,502.5,2017,CITIBANK GOV CARD SERVICE
W000187,HON. MAXINE WATERS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/17/2017,AP,897454,BOISE CASCADE COMPANY,12/22/2016,12/22/2016,FOOD & BEVERAGE,140.47,2016,BOISE CASCADE COMPANY
W000822,HON. BONNIE WATSON COLEMAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/25/2017,AP,900788,BOISE CASCADE COMPANY,1/3/2017,1/3/2017,FOOD & BEVERAGE,107.53,2017,BOISE CASCADE COMPANY
W000822,HON. BONNIE WATSON COLEMAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-POTBELLY,1/29/2017,2/28/2017,FOOD & BEVERAGE,300,2017,CITI PCARD-POTBELLY
W000822,HON. BONNIE WATSON COLEMAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-THE HAMILTON,1/29/2017,2/28/2017,FOOD & BEVERAGE,2188.6,2017,CITI PCARD-THE HAMILTON
W000822,HON. BONNIE WATSON COLEMAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-MARSILIO'S KITCHEN,11/29/2016,12/28/2016,FOOD & BEVERAGE,1387,2016,CITI PCARD-MARSILIO'S KITCHEN
W000814,HON. RANDY K. WEBER  SR.,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/16/2017,AP,902686,BOISE CASCADE COMPANY,1/10/2017,1/10/2017,FOOD & BEVERAGE,152.88,2017,BOISE CASCADE COMPANY
W000814,HON. RANDY K. WEBER  SR.,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/27/2017,AP,906777,BOISE CASCADE COMPANY,2/1/2017,2/1/2017,FOOD & BEVERAGE,109.69,2017,BOISE CASCADE COMPANY
W000814,HON. RANDY K. WEBER  SR.,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/31/2017,AP,912379,BOISE CASCADE COMPANY,2/14/2017,2/14/2017,FOOD & BEVERAGE,211.93,2017,BOISE CASCADE COMPANY
W000800,HON. PETER WELCH,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/16/2017,AP,E0495950,HON. PETER WELCH,2/8/2017,2/8/2017,FOOD & BEVERAGE,2887.5,2017,HON. PETER WELCH
W000800,HON. PETER WELCH,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-N M A I,1/29/2017,2/28/2017,FOOD & BEVERAGE,1344.5,2017,CITI PCARD-N M A I
W000815,HON. BRAD R. WENSTRUP,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/16/2017,AP,E0485876,CUMMINS ANDREA R.,1/14/2017,1/16/2017,FOOD & BEVERAGE,114.85,2017,CUMMINS ANDREA R.
W000815,HON. BRAD R. WENSTRUP,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/7/2017,AP,E0491576,LYMAN APRIL M.,1/9/2017,2/1/2017,FOOD & BEVERAGE,354.58,2017,LYMAN APRIL M.
W000815,HON. BRAD R. WENSTRUP,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/23/2017,AP,E0496354,LYMAN APRIL M.,2/28/2017,2/28/2017,FOOD & BEVERAGE,229.78,2017,LYMAN APRIL M.
W000815,HON. BRAD R. WENSTRUP,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/12/2017,AP,E0473444,MCGHIE LISA A.,12/8/2016,12/9/2016,FOOD & BEVERAGE,238.85,2016,MCGHIE LISA A.
W000821,HON. BRUCE WESTERMAN,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/7/2017,AP,E0485358,BALLINGER ROBERT A.,1/11/2017,1/28/2017,FOOD & BEVERAGE,110,2017,BALLINGER ROBERT A.
W000796,HON. LYNN A. WESTMORELAND,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/5/2017,AP,E0472773,CITIBANK GOV CARD SERVICE,11/19/2016,11/19/2016,FOOD & BEVERAGE,260.63,2016,CITIBANK GOV CARD SERVICE
W000816,HON. ROGER WILLIAMS,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/6/2017,AP,E0484765,FREEBAIRN J S.,1/18/2017,1/18/2017,FOOD & BEVERAGE,224.83,2017,FREEBAIRN J S.
W000808,HON. FREDERICA S. WILSON,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/23/2017,AP,E0489733,CITIBANK GOV CARD SERVICE,1/3/2017,1/3/2017,FOOD & BEVERAGE,336.5,2017,CITIBANK GOV CARD SERVICE
W000795,HON. JOE WILSON,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-WE THE PIZZA,1/3/2017,1/28/2017,FOOD & BEVERAGE,141.2,2017,CITI PCARD-WE THE PIZZA
W000809,HON. STEVE WOMACK,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/16/2017,AP,902686,BOISE CASCADE COMPANY,1/23/2017,1/23/2017,FOOD & BEVERAGE,264.3,2017,BOISE CASCADE COMPANY
W000809,HON. STEVE WOMACK,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/17/2017,AP,897454,BOISE CASCADE COMPANY,12/21/2016,12/21/2016,FOOD & BEVERAGE,115.26,2016,BOISE CASCADE COMPANY
Y000062,HON. JOHN A. YARMUTH,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/27/2017,AP,E0473775,PARDUE BROOKE P,12/1/2016,12/2/2016,FOOD & BEVERAGE,257.23,2016,PARDUE BROOKE P
Y000063,HON. KEVIN YODER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/8/2017,AP,E0491709,CASHMAN HEIDI L.,1/20/2017,2/15/2017,FOOD & BEVERAGE,105,2017,CASHMAN HEIDI L.
Y000063,HON. KEVIN YODER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/14/2017,AP,E0494139,HAASE MOLLY,1/31/2017,2/28/2017,FOOD & BEVERAGE,126.64,2017,HAASE MOLLY
Y000063,HON. KEVIN YODER,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/10/2017,AP,897279,METSKER SUSAN,10/17/2016,10/27/2016,FOOD & BEVERAGE,398.57,2016,METSKER SUSAN
Y000065,HON. TED S. YOHO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/9/2017,AP,E0493166,HON TED S YOHO,2/21/2017,2/21/2017,FOOD & BEVERAGE,142.1,2017,HON TED S YOHO
Y000065,HON. TED S. YOHO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/23/2017,AP,E0497893,HON TED S YOHO,3/2/2017,3/10/2017,FOOD & BEVERAGE,237.19,2017,HON TED S YOHO
Y000065,HON. TED S. YOHO,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,1/17/2017,AP,897454,BOISE CASCADE COMPANY,12/16/2016,12/16/2016,FOOD & BEVERAGE,103.15,2016,BOISE CASCADE COMPANY
Y000066,HON. DAVID YOUNG,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912183,CARSTENSEN JAMES D.,2/15/2017,2/22/2017,FOOD & BEVERAGE,187.77,2017,CARSTENSEN JAMES D.
Y000066,HON. DAVID YOUNG,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-LIVING HISTORY FARMS A,1/29/2017,2/28/2017,FOOD & BEVERAGE,700,2017,CITI PCARD-LIVING HISTORY FARMS A
Y000066,HON. DAVID YOUNG,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/22/2017,AP,E0496159,SMITH SIERRA L.,2/7/2017,2/28/2017,FOOD & BEVERAGE,149.35,2017,SMITH SIERRA L.
Y000033,HON. DON YOUNG,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/16/2017,AP,902686,BOISE CASCADE COMPANY,1/13/2017,1/13/2017,FOOD & BEVERAGE,134.78,2017,BOISE CASCADE COMPANY
Y000033,HON. DON YOUNG,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,3/28/2017,AP,912383,BOISE CASCADE COMPANY,3/10/2017,3/10/2017,FOOD & BEVERAGE,178.71,2017,BOISE CASCADE COMPANY
Z000018,HON. RYAN K. ZINKE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/2/2017,AP,E0481100,IMPACTOFFICE,1/17/2017,1/18/2017,FOOD & BEVERAGE,684.91,2017,IMPACTOFFICE
Z000018,HON. RYAN K. ZINKE,2017Q1,OFFICIAL EXPENSES OF MEMBERS,SUPPLIES AND MATERIALS,2/2/2017,AP,E0481101,IMPACTOFFICE,1/9/2017,1/9/2017,FOOD & BEVERAGE,123.92,2017,IMPACTOFFICE
,COMMITTEE ON APPROPRIATIONS,2017Q1,APPROPRIATIONS COMMITTEE,SUPPLIES AND MATERIALS,1/25/2017,AP,900788,BOISE CASCADE COMPANY,1/12/2017,1/12/2017,FOOD & BEVERAGE,153.49,2017,BOISE CASCADE COMPANY
,COMMITTEE ON APPROPRIATIONS,2017Q1,APPROPRIATIONS COMMITTEE,SUPPLIES AND MATERIALS,2/27/2017,AP,906777,BOISE CASCADE COMPANY,2/7/2017,2/7/2017,FOOD & BEVERAGE,131.92,2017,BOISE CASCADE COMPANY
,COMMITTEE ON AGRICULTURE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,2/17/2017,AP,904174,CITI PCARD-I L C MADISON CAFE,1/3/2017,1/28/2017,FOOD & BEVERAGE,972.68,2017,CITI PCARD-I L C MADISON CAFE
,COMMITTEE ON AGRICULTURE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/31/2017,AP,912379,BOISE CASCADE COMPANY,2/23/2017,2/23/2017,FOOD & BEVERAGE,107.32,2017,BOISE CASCADE COMPANY
,COMMITTEE ON FINANCIAL SERVICE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,2/3/2017,AP,E0483698,AC HOTEL WASHINGTON DC @ NATIONAL HARBOR,1/22/2017,1/23/2017,FOOD & BEVERAGE,2993.11,2017,AC HOTEL WASHINGTON DC @ NATIONAL HARBOR
,COMMITTEE ON FINANCIAL SERVICE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/9/2017,AP,E0494607,OUERTATANI CHARLA,2/8/2017,2/8/2017,FOOD & BEVERAGE,2877,2017,OUERTATANI CHARLA
,COMMITTEE ON FINANCIAL SERVICE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/10/2017,AP,E0494601,HOSKINS ISAAC B.,1/11/2017,1/11/2017,FOOD & BEVERAGE,123.35,2017,HOSKINS ISAAC B.
,COMMITTEE ON FINANCIAL SERVICE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/10/2017,AP,E0494601,HOSKINS ISAAC B.,1/24/2017,1/24/2017,FOOD & BEVERAGE,570.76,2017,HOSKINS ISAAC B.
,COMMITTEE ON FINANCIAL SERVICE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/10/2017,AP,E0494601,HOSKINS ISAAC B.,2/3/2017,2/3/2017,FOOD & BEVERAGE,201.46,2017,HOSKINS ISAAC B.
,COMMITTEE ON FINANCIAL SERVICE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,1/17/2017,AP,E0474838,IMPACTOFFICE,12/20/2016,12/20/2016,FOOD & BEVERAGE,977.28,2016,IMPACTOFFICE
,COMMITTEE ON FINANCIAL SERVICE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,1/17/2017,AP,E0479077,HOSKINS ISAAC B.,12/7/2016,12/8/2016,FOOD & BEVERAGE,200.14,2016,HOSKINS ISAAC B.
,COMM ON EDUCATION & WORKFORCE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,2/15/2017,AP,E0487642,IMPACTOFFICE,2/6/2017,2/6/2017,FOOD & BEVERAGE,126.55,2017,IMPACTOFFICE
,COMM ON EDUCATION & WORKFORCE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/16/2017,AP,E0496763,ARAMARK REFRESHMENT SERVICES,2/3/2017,2/3/2017,FOOD & BEVERAGE,233.9,2017,ARAMARK REFRESHMENT SERVICES
,COMMITTEE ON ENERGY & COMMERCE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,2/22/2017,AP,E0487196,ARAMARK REFRESHMENT SERVICES,2/3/2017,2/3/2017,FOOD & BEVERAGE,464.13,2017,ARAMARK REFRESHMENT SERVICES
,COMMITTEE ON ENERGY & COMMERCE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/10/2017,AP,E0491884,GAMBO THERESA N,2/12/2017,2/13/2017,FOOD & BEVERAGE,879.56,2017,GAMBO THERESA N
,COMMITTEE ON ENERGY & COMMERCE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-CAPITOL HOST,1/29/2017,2/28/2017,FOOD & BEVERAGE,563.36,2017,CITI PCARD-CAPITOL HOST
,COMMITTEE ON ENERGY & COMMERCE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/27/2017,AP,E0497400,ARAMARK REFRESHMENT SERVICES,3/3/2017,3/3/2017,FOOD & BEVERAGE,350.34,2017,ARAMARK REFRESHMENT SERVICES
,COMMITTEE ON ENERGY & COMMERCE,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,1/20/2017,AP,E0478739,ERTEL ELIZABETH B.,12/31/2016,12/31/2016,FOOD & BEVERAGE,129.27,2016,ERTEL ELIZABETH B.
,COMM ON OVRSIGHT & GOVT REFORM,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,2/18/2017,AP,E0486609,ARAMARK REFRESHMENT SERVICES,2/3/2017,2/3/2017,FOOD & BEVERAGE,139.94,2017,ARAMARK REFRESHMENT SERVICES
,COMM ON OVRSIGHT & GOVT REFORM,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/1/2017,AP,E0488605,CAPITOL  HOST,2/1/2017,2/1/2017,FOOD & BEVERAGE,282.51,2017,CAPITOL  HOST
,COMM ON OVRSIGHT & GOVT REFORM,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/10/2017,AP,E0496099,ARAMARK REFRESHMENT SERVICES,3/3/2017,3/3/2017,FOOD & BEVERAGE,126.13,2017,ARAMARK REFRESHMENT SERVICES
,HOUSE ADMINISTRATION,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,1/5/2017,AP,E0474253,CAPITOL  HOST,11/30/2016,11/30/2016,FOOD & BEVERAGE,2591.38,2016,CAPITOL  HOST
,HOUSE ADMINISTRATION,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,1/19/2017,AP,900647,CITI PCARD-CHICK-FIL-A,11/29/2016,12/28/2016,FOOD & BEVERAGE,484.55,2016,CITI PCARD-CHICK-FIL-A
,COMMITTEE ON FOREIGN AFFAIRS,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/28/2017,AP,E0497454,GLEASON JOHN S,3/3/2017,3/3/2017,FOOD & BEVERAGE,294.95,2017,GLEASON JOHN S
,COMMITTEE ON JUDICIARY,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,2/24/2017,AP,E0488864,W.B. MASON CO. INC,1/27/2017,1/27/2017,FOOD & BEVERAGE,121.91,2017,W.B. MASON CO. INC
,COMMITTEE ON JUDICIARY,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,2/24/2017,AP,E0488865,W.B. MASON CO. INC,1/27/2017,1/27/2017,FOOD & BEVERAGE,139.89,2017,W.B. MASON CO. INC
,COMMITTEE ON JUDICIARY,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,3/21/2017,AP,912200,CITI PCARD-DOMINO'S,1/29/2017,2/28/2017,FOOD & BEVERAGE,178.5,2017,CITI PCARD-DOMINO'S
,COMMITTEE ON JUDICIARY,2017Q1,GENERAL EXPENDITURES,SUPPLIES AND MATERIALS,1/12/2017,AP,E0476589,W.B. MASON CO. INC,12/14/2016,12/14/2016,FOOD & BEVERAGE,235.84,2016,W.B. MASON CO. INC
